frame_idx,second,lampu,env_mean,panel_mean,panel_max,around_mean,delta,std_panel,panel_valid,panel_occluded,mesin_aktif_panel,roll_occluded,operator_near_roll,movement,movement_ema,status_raw,on_cnt,off_cnt,on_sec_count,status_final,operator_status
11730,391,TERANG,149.35,86.81,138,73.62,13.19,4.9,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
11760,392,TERANG,149.38,86.8,138,73.66,13.14,4.9,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
11790,393,TERANG,149.38,86.8,138,73.57,13.24,4.92,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
11820,394,TERANG,149.51,85.73,138,73.21,12.52,5.01,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
11850,395,TERANG,149.45,85.77,138,73.28,12.48,4.98,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
11880,396,TERANG,149.45,85.75,138,73.17,12.58,4.99,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
11910,397,TERANG,149.45,85.77,138,73.23,12.54,4.99,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
11940,398,TERANG,149.35,85.85,138,73.33,12.52,4.97,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
11970,399,TERANG,149.35,85.9,138,73.29,12.61,4.94,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
12000,400,TERANG,149.41,85.85,138,73.29,12.56,4.98,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
12030,401,TERANG,149.28,85.85,138,73.33,12.52,4.98,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
12060,402,TERANG,149.38,85.88,138,73.3,12.58,5,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
12090,403,TERANG,149.44,85.83,138,73.3,12.54,4.99,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
12120,404,TERANG,149.32,85.85,131,73.06,12.79,4.76,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
12150,405,TERANG,149.25,85.86,130,73.07,12.79,4.68,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
12180,406,TERANG,149.27,85.9,130,73.13,12.77,4.73,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
12210,407,TERANG,149.26,85.84,130,73.08,12.76,4.68,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
12240,408,TERANG,149.26,85.86,135,73.06,12.8,4.79,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
12270,409,TERANG,149.25,85.79,131,73.05,12.74,4.66,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
12300,410,TERANG,148.82,84.77,137,72.51,12.26,5.59,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
12330,411,TERANG,148.82,84.7,137,72.55,12.16,5.58,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
12360,412,TERANG,148.78,84.69,137,72.48,12.21,5.59,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
12390,413,TERANG,148.79,84.69,137,72.47,12.22,5.58,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
12420,414,TERANG,148.79,84.69,137,72.5,12.19,5.58,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
12450,415,TERANG,148.74,84.64,137,72.48,12.16,5.58,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
12480,416,TERANG,148.62,84.69,137,72.54,12.15,5.61,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
12510,417,TERANG,148.73,84.69,137,72.48,12.21,5.59,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
12540,418,TERANG,148.76,84.7,137,72.47,12.23,5.6,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
12570,419,TERANG,148.77,84.69,137,72.53,12.16,5.62,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
12600,420,TERANG,148.73,85.05,139,72.39,12.66,5.3,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
12630,421,TERANG,149.15,84.75,142,71.58,13.17,4.9,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
12660,422,TERANG,149.11,71.12,81,63.75,7.37,3.57,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
12690,423,TERANG,149.11,76.02,136,65.07,10.95,5.29,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
12720,424,TERANG,149.19,80.56,131,69.09,11.46,5.42,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
12750,425,TERANG,149.08,83.8,137,71.4,12.4,5.23,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
12780,426,TERANG,149.09,84.74,147,71.59,13.15,5.2,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
12810,427,TERANG,149.1,84.77,147,71.65,13.12,5.12,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
12840,428,TERANG,149.12,84.77,142,71.7,13.07,4.95,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
12870,429,TERANG,149.1,84.72,142,71.67,13.05,4.93,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
12900,430,TERANG,149.12,84.74,142,71.79,12.95,4.9,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
12930,431,TERANG,149.49,85.77,134,73.32,12.45,4.73,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
12960,432,TERANG,149.45,85.78,134,73.39,12.39,4.72,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
12990,433,TERANG,149.45,85.87,134,73.45,12.43,4.7,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
13020,434,TERANG,149.46,85.81,134,73.45,12.36,4.74,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
13050,435,TERANG,149.45,85.83,134,73.42,12.41,4.74,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
13080,436,TERANG,149.5,85.78,132,73.38,12.4,4.7,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
13110,437,TERANG,149.45,85.83,132,73.43,12.4,4.74,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
13140,438,TERANG,149.45,85.9,132,73.4,12.5,4.69,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
13170,439,TERANG,149.46,85.81,132,73.4,12.41,4.69,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
13200,440,TERANG,149.45,85.85,132,73.38,12.47,4.72,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
13230,441,TERANG,149.49,86.12,142,73.8,12.32,4.92,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
13260,442,TERANG,149.44,86.19,142,73.79,12.4,4.85,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
13290,443,TERANG,149.41,86.11,142,73.78,12.33,4.9,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
13320,444,TERANG,149.31,86.19,142,73.79,12.4,4.84,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
13350,445,TERANG,149.29,86.12,142,73.79,12.33,4.89,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
13380,446,TERANG,149.32,86.28,142,73.86,12.42,4.86,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
13410,447,TERANG,149.23,86.14,142,73.78,12.36,4.88,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
13440,448,TERANG,149.37,86.1,142,73.81,12.29,4.85,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
13470,449,TERANG,149.38,86.36,142,73.79,12.57,4.88,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
13500,450,TERANG,149.42,86.14,142,73.81,12.33,4.91,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
13530,451,TERANG,149.33,85.8,142,72.94,12.86,4.78,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
13560,452,TERANG,149.3,85.81,142,72.96,12.85,4.78,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
13590,453,TERANG,149.3,85.83,142,72.89,12.95,4.73,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
13620,454,TERANG,149.3,85.84,142,72.94,12.91,4.8,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
13650,455,TERANG,149.35,86.46,140,73.68,12.77,5.5,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
13680,456,TERANG,149.2,86.42,143,73.76,12.66,5.23,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
13710,457,TERANG,149.31,86.41,143,73.6,12.81,5.28,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
13740,458,TERANG,149.31,86.44,146,73.62,12.83,5.49,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
13770,459,TERANG,149.12,86.48,140,73.76,12.73,5.53,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
13800,460,TERANG,148.93,86.43,147,73.68,12.75,5.51,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
13830,461,TERANG,149,86.43,147,73.56,12.87,5.5,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
13860,462,TERANG,148.87,86.32,144,73.67,12.66,5.56,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
13890,463,TERANG,148.92,86.42,147,73.57,12.85,5.54,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
13920,464,TERANG,148.92,86.36,144,73.64,12.72,5.19,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
13950,465,TERANG,148.77,85.1,138,71.78,13.32,4.5,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
13980,466,TERANG,148.57,85.08,138,71.89,13.19,4.52,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
14010,467,TERANG,148.8,85.02,138,71.86,13.16,4.43,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
14040,468,TERANG,149.18,85.13,144,71.81,13.32,4.8,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
14070,469,TERANG,149.75,85.13,138,71.96,13.17,4.44,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
14100,470,TERANG,149.73,85.11,138,71.89,13.22,4.43,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
14130,471,TERANG,148.81,85.12,138,71.9,13.22,4.48,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
14160,472,TERANG,148.73,85.15,138,71.93,13.22,4.42,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
14190,473,TERANG,148.67,85.19,140,71.9,13.29,4.71,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
14220,474,TERANG,148.73,85.1,138,71.97,13.13,4.46,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
14250,475,TERANG,147.18,83.67,131,71.85,11.82,4.54,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
14280,476,TERANG,146.31,83.53,138,71.72,11.81,5.2,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
14310,477,TERANG,146.08,83.65,131,71.71,11.94,4.57,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
14340,478,TERANG,146.22,83.6,131,71.72,11.88,4.53,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
14370,479,TERANG,146.02,83.15,130,71.41,11.74,4.55,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
14400,480,TERANG,145.86,83.39,131,71.72,11.66,4.75,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
14430,481,TERANG,145.07,83.4,130,71.5,11.91,4.58,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
14460,482,TERANG,144,82.57,132,71.22,11.35,5.14,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
14490,483,TERANG,143.95,82.29,130,70.71,11.58,4.78,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
14520,484,TERANG,144.08,82.28,135,71.08,11.2,5.18,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
14550,485,TERANG,143.7,81.18,139,68.81,12.38,5.55,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
14580,486,TERANG,143.7,81.12,140,68.71,12.41,5.53,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
14610,487,TERANG,143.67,81.23,140,69,12.23,5.65,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
14640,488,TERANG,143.62,81.35,140,69.47,11.88,5.64,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
14670,489,TERANG,143.72,81.32,140,69.16,12.16,5.56,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
14700,490,TERANG,143.72,81.85,140,69.01,12.84,5.97,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
14730,491,TERANG,143.82,81.45,139,69.23,12.22,5.61,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
14760,492,TERANG,143.93,81.74,139,69.41,12.33,5.44,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
14790,493,TERANG,144.13,81.32,151,69.11,12.21,5.57,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
14820,494,TERANG,144.25,81.23,140,68.53,12.69,5.54,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
14850,495,TERANG,145.42,0,0,0,0,0,-1,1,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
14880,496,TERANG,145.42,0,0,0,0,0,-1,1,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
14910,497,TERANG,145.41,0,0,0,0,0,-1,1,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
14940,498,TERANG,145.32,0,0,0,0,0,-1,1,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
14970,499,TERANG,145.31,0,0,0,0,0,-1,1,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
15000,500,TERANG,145.28,142.27,203,140.49,1.78,21.33,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
15030,501,TERANG,145.34,138.44,222,143.94,-5.51,18.43,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
15060,502,TERANG,145.37,137.15,194,145.15,-8,14.06,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
15090,503,TERANG,145.38,141.83,211,145.13,-3.29,20.92,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
15120,504,TERANG,145.37,144.38,235,150.57,-6.19,26.17,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
15150,505,TERANG,145,143.8,176,152.11,-8.31,13.66,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
15180,506,TERANG,145.06,140.13,187,153.55,-13.42,13.1,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
15210,507,TERANG,144.77,0,0,0,0,0,-1,1,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
15240,508,TERANG,144.25,142.5,234,154.2,-11.7,29.21,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
15270,509,TERANG,144.2,143.29,239,153.83,-10.54,29.36,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
15300,510,TERANG,144.55,141.81,254,152.27,-10.46,32.7,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
15330,511,TERANG,144.37,142.08,253,152.57,-10.49,32.8,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
15360,512,TERANG,144.46,141.81,253,152.33,-10.52,32.65,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
15390,513,TERANG,144.4,141.69,253,152.61,-10.92,32.88,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
15420,514,TERANG,144.39,141.84,254,152.47,-10.63,31.8,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
15450,515,TERANG,144.38,142.1,252,152.16,-10.06,32.74,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
15480,516,TERANG,144.3,142.01,253,152.47,-10.46,32.07,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
15510,517,TERANG,144.29,142.09,253,152.54,-10.44,32.29,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
15540,518,TERANG,144.29,142.08,253,152.8,-10.71,32.42,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
15570,519,TERANG,144.21,142.08,253,152.4,-10.32,32.14,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
15600,520,TERANG,143.87,141.24,250,152.76,-11.52,33.53,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
15630,521,TERANG,143.82,141.24,254,152.96,-11.72,33.93,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
15660,522,TERANG,143.81,141.28,254,152.91,-11.63,33.58,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
15690,523,TERANG,143.83,141.36,252,152.87,-11.51,33.73,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
15720,524,TERANG,143.81,141.49,252,152.93,-11.44,33.62,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
15750,525,TERANG,143.81,141.5,253,152.96,-11.45,33.74,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
15780,526,TERANG,143.77,141.31,253,152.94,-11.63,33.51,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
15810,527,TERANG,143.81,141.34,253,152.92,-11.57,33.55,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
15840,528,TERANG,143.85,141.4,252,152.97,-11.57,33.74,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
15870,529,TERANG,143.81,141.21,252,152.92,-11.71,33.98,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
15900,530,TERANG,143.92,141.81,253,152.87,-11.06,34.55,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
15930,531,TERANG,143.87,141.57,245,152.86,-11.29,34.08,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
15960,532,TERANG,143.9,141.54,252,152.97,-11.43,34.35,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
15990,533,TERANG,143.88,141.32,252,152.8,-11.48,34.23,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
16020,534,TERANG,143.89,141.59,252,152.84,-11.25,34.56,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
16050,535,TERANG,143.9,141.57,252,152.87,-11.3,34.53,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
16080,536,TERANG,144.35,140.97,252,152.79,-11.82,32.5,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
16110,537,TERANG,144.35,140.97,254,152.97,-12,33.21,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
16140,538,TERANG,144.32,141.31,252,152.87,-11.57,32.83,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
16170,539,TERANG,144.32,141.19,252,152.9,-11.7,32.94,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
16200,540,TERANG,144.31,141.32,254,152.94,-11.62,32.42,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
16230,541,TERANG,144.31,141.7,254,153.07,-11.37,31.91,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
16260,542,TERANG,144.32,141.12,254,153.02,-11.9,32.86,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
16290,543,TERANG,144.33,141.32,254,153.06,-11.74,32.03,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
16320,544,TERANG,144.31,141.13,254,152.88,-11.76,32.88,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
16350,545,TERANG,144.31,141.41,254,153.01,-11.61,31.75,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
16380,546,TERANG,144.25,142.15,242,153.78,-11.63,33.53,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
16410,547,TERANG,144.22,142.17,242,153.87,-11.7,33.75,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
16440,548,TERANG,144.23,142.28,242,153.72,-11.44,33.62,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
16470,549,TERANG,144.21,142.19,242,153.83,-11.63,33.51,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
16500,550,TERANG,144.12,142.25,242,153.91,-11.66,33.42,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
16530,551,TERANG,144.22,142.41,242,153.85,-11.44,33.39,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
16560,552,TERANG,144.23,142.17,242,153.9,-11.73,33.45,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
16590,553,TERANG,144.21,142.39,242,153.84,-11.45,33.35,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
16620,554,TERANG,144.23,142.2,234,153.86,-11.66,33.2,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
16650,555,TERANG,144.3,142.28,240,153.95,-11.67,33.29,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
16680,556,TERANG,144.88,143.01,252,154.12,-11.11,34.01,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
16710,557,TERANG,144.88,143.07,254,154.14,-11.07,33.87,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
16740,558,TERANG,144.88,143.11,249,154.09,-10.97,33.89,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
16770,559,TERANG,144.82,142.98,251,154.16,-11.18,33.89,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
16800,560,TERANG,144.8,143.04,252,154.2,-11.16,33.67,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
16830,561,TERANG,144.85,143.08,249,154.15,-11.07,33.54,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
16860,562,TERANG,144.83,142.82,249,154.1,-11.28,33.66,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
16890,563,TERANG,144.85,142.91,251,154.19,-11.28,33.9,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
16920,564,TERANG,144.83,142.97,249,154.2,-11.23,33.8,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
16950,565,TERANG,144.88,142.93,249,154.11,-11.18,34,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
16980,566,TERANG,144.93,142.89,249,154.4,-11.51,32.86,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
17010,567,TERANG,144.89,142.98,249,154.42,-11.44,32.89,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
17040,568,TERANG,144.89,143.11,249,154.43,-11.32,32.72,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
17070,569,TERANG,144.9,142.72,249,154.29,-11.57,32.68,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
17100,570,TERANG,144.9,143.01,249,154.42,-11.41,32.97,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
17130,571,TERANG,144.85,142.94,249,154.54,-11.6,32.87,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
17160,572,TERANG,144.92,142.77,249,154.6,-11.83,33.69,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
17190,573,TERANG,144.9,142.99,249,154.6,-11.61,32.75,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
17220,574,TERANG,144.9,142.98,249,154.45,-11.47,33.38,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
17250,575,TERANG,144.9,142.94,249,154.59,-11.65,32.95,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
17280,576,TERANG,144.85,143.01,254,154.34,-11.33,32.88,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
17310,577,TERANG,144.87,143.1,254,154.47,-11.37,33.08,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
17340,578,TERANG,144.85,143.03,254,154.24,-11.21,32.7,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
17370,579,TERANG,144.7,143.23,254,154.24,-11.02,32.82,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
17400,580,TERANG,144.83,143.16,254,154.34,-11.18,32.68,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
17430,581,TERANG,144.8,143.12,254,154.32,-11.2,32.87,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
17460,582,TERANG,144.8,143.12,252,154.45,-11.33,32.69,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
17490,583,TERANG,144.82,143.22,254,154.36,-11.14,32.87,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
17520,584,TERANG,144.87,143.19,252,154.43,-11.24,32.86,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
17550,585,TERANG,144.85,143.41,254,154.42,-11.01,32.94,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
17580,586,TERANG,144.96,143.43,254,154.22,-10.79,33.63,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
17610,587,TERANG,144.92,143.47,252,154.31,-10.84,33.5,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
17640,588,TERANG,144.8,143.24,254,154.23,-10.98,33.98,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
17670,589,TERANG,144.88,143.41,254,154.2,-10.79,33.56,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
17700,590,TERANG,144.76,143.16,254,154.21,-11.05,34.26,0,0,0,0,0,0,0,OFF,0,0,0,OFF,TIDAK ADA
