frame_idx,second,lampu,env_mean,panel_mean,panel_max,around_mean,delta,std_panel,panel_valid,panel_occluded,mesin_aktif_panel,roll_occluded,operator_near_roll,movement,movement_ema,status_raw,on_cnt,off_cnt,on_sec_count,status_final,operator_status
11580,386,TERANG,145.47,204.69,248,121.49,83.21,16.96,1,0,1,0,0,0,578.95,ON,3,0,1819,ON,TIDAK ADA
11610,387,TERANG,145.44,204.63,248,121.55,83.08,16.7,1,0,1,0,0,0,809.34,ON,3,0,1849,ON,TIDAK ADA
11640,388,TERANG,145.43,204.58,248,121.5,83.08,16.88,1,0,1,0,0,0,711.1,ON,3,0,1879,ON,TIDAK ADA
11670,389,TERANG,145.35,204.56,248,121.53,83.03,16.92,1,0,1,0,0,0,703.27,ON,3,0,1909,ON,TIDAK ADA
11700,390,TERANG,145.49,204.07,249,121.77,82.3,16.57,1,0,1,0,0,0,393.01,ON,3,0,1939,ON,TIDAK ADA
11730,391,TERANG,145.46,204.67,249,121.94,82.73,15.3,1,0,1,0,0,0,472.15,ON,3,0,1969,ON,TIDAK ADA
11760,392,TERANG,145.54,204.35,249,121.82,82.54,16.45,1,0,1,0,0,0,669.91,ON,3,0,1999,ON,TIDAK ADA
11790,393,TERANG,145.41,204.65,249,121.95,82.69,15.54,1,0,1,0,0,0,693.75,ON,3,0,2029,ON,TIDAK ADA
11820,394,TERANG,145.49,204.44,249,121.83,82.61,16.24,1,0,1,0,0,0,681.02,ON,3,0,2059,ON,TIDAK ADA
11850,395,TERANG,145.19,204.69,251,121.85,82.84,16.08,1,0,1,0,0,0,761.22,ON,3,0,2089,ON,ADA
11880,396,TERANG,145.03,204.48,250,121.9,82.58,15.59,1,0,1,0,0,0,705.5,ON,3,0,2119,ON,ADA
11910,397,TERANG,145.08,204.28,248,121.58,82.7,15.91,1,0,1,0,0,0,783.1,ON,3,0,2149,ON,ADA
11940,398,TERANG,144.99,203.67,249,120.86,82.81,16.42,1,0,1,0,0,0,601.19,ON,3,0,2179,ON,ADA
11970,399,TERANG,144.85,204.13,249,121.12,83.01,16.26,1,0,1,0,0,0,586.7,ON,3,0,2209,ON,ADA
12000,400,TERANG,145.27,203.03,249,117.87,85.15,16.85,1,0,1,0,0,0,721.32,ON,3,0,2239,ON,ADA
12030,401,TERANG,145.27,202.89,248,117.95,84.94,17.44,1,0,1,0,0,0,350.99,ON,3,0,2269,ON,ADA
12060,402,TERANG,145.23,203.03,249,118.1,84.93,16.98,1,0,1,0,0,0,453.12,ON,3,0,2299,ON,ADA
12090,403,TERANG,145.26,203.22,248,118.41,84.81,16.7,1,0,1,0,0,0,246.63,ON,3,0,2329,ON,ADA
12120,404,TERANG,145.28,202.97,249,118.2,84.78,17.27,1,0,1,0,0,0,283.38,ON,3,0,2359,ON,TIDAK ADA
12150,405,TERANG,145.23,0,0,0,0,0,-1,1,1,0,0,0,268.03,ON,3,0,2389,ON,TIDAK ADA
12180,406,TERANG,145.11,203.24,248,118.58,84.66,16.58,1,0,1,0,0,0,164.14,ON,3,0,2419,ON,TIDAK ADA
12210,407,TERANG,145.17,202.91,249,118.4,84.51,16.75,1,0,1,0,0,0,242.78,ON,3,0,2449,ON,TIDAK ADA
12240,408,TERANG,145.2,202.81,249,118.64,84.18,16.7,1,0,1,0,0,0,455.23,ON,3,0,2479,ON,ADA
12270,409,TERANG,145.22,203.1,248,118.62,84.48,16.92,1,0,1,0,0,0,285.03,ON,3,0,2509,ON,ADA
12300,410,TERANG,144.7,203.28,242,120.57,82.71,16.97,1,0,1,0,0,0,226.33,ON,3,0,2539,ON,ADA
12330,411,TERANG,144.67,203.96,242,120.88,83.08,15.31,1,0,1,0,0,0,295.72,ON,3,0,2569,ON,ADA
12360,412,TERANG,144.65,203.88,242,120.94,82.93,15.34,1,0,1,0,0,0,204.79,ON,3,0,2599,ON,ADA
12390,413,TERANG,144.65,204.02,242,121.28,82.74,15.72,1,0,1,0,0,0,303.09,ON,3,0,2629,ON,TIDAK ADA
12420,414,TERANG,144.7,203.79,241,121,82.79,15.53,1,0,1,0,0,0,173.11,ON,3,0,2659,ON,TIDAK ADA
12450,415,TERANG,144.77,203.84,248,120.75,83.1,15.74,1,0,1,0,0,0,337.28,ON,3,0,2689,ON,TIDAK ADA
12480,416,TERANG,144.95,204.15,242,120.78,83.36,15.57,1,0,1,0,0,0,340.3,ON,3,0,2719,ON,TIDAK ADA
12510,417,TERANG,144.96,204,242,120.85,83.14,15.86,1,0,1,0,0,0,271.17,ON,3,0,2749,ON,TIDAK ADA
12540,418,TERANG,145.04,203.82,242,120.87,82.96,15.74,1,0,1,0,0,0,339.61,ON,3,0,2779,ON,TIDAK ADA
12570,419,TERANG,145.18,204.02,243,120.93,83.08,15.11,1,0,1,0,0,0,282.66,ON,3,0,2809,ON,TIDAK ADA
12600,420,TERANG,145.6,203.78,249,121.09,82.69,17.54,1,0,1,0,0,0,351.43,ON,3,0,2839,ON,TIDAK ADA
12630,421,TERANG,145.62,204.1,247,121.28,82.83,16.76,1,0,1,0,0,0,264.78,ON,3,0,2869,ON,TIDAK ADA
12660,422,TERANG,145.51,203.97,249,121.13,82.85,15.79,1,0,1,0,0,0,146.4,ON,1,0,2899,ON,ADA
12690,423,TERANG,145.27,203.77,249,121.28,82.49,17.3,1,0,1,0,0,0,195.59,ON,3,0,2929,ON,TIDAK ADA
12720,424,TERANG,145.37,203.74,248,121.27,82.47,17.3,1,0,1,0,0,0,157.1,ON,3,0,2959,ON,ADA
12750,425,TERANG,145.23,202.9,245,120.56,82.34,17.54,1,0,1,0,0,0,245.05,ON,3,0,2989,ON,TIDAK ADA
12780,426,TERANG,144.82,203.01,246,120.56,82.45,16.38,1,0,1,0,0,0,328.17,ON,3,0,3019,ON,TIDAK ADA
12810,427,TERANG,144.86,202.89,247,120.34,82.55,16.16,1,0,1,0,0,0,253.06,ON,3,0,3049,ON,TIDAK ADA
12840,428,TERANG,144.95,203.41,244,120.57,82.84,16.81,1,0,1,0,0,0,344.41,ON,3,0,3079,ON,TIDAK ADA
12870,429,TERANG,144.86,203.04,246,120.54,82.5,16.79,1,0,1,0,0,0,386.86,ON,3,0,3109,ON,TIDAK ADA
12900,430,TERANG,144.84,202.97,246,120.55,82.43,16,1,0,1,0,0,0,357.37,ON,3,0,3139,ON,TIDAK ADA
12930,431,TERANG,144.78,202.74,243,119.37,83.37,16.99,1,0,1,0,0,0,355.96,ON,3,0,3169,ON,ADA
12960,432,TERANG,144.72,202.14,244,117.41,84.73,16.6,1,0,1,0,0,0,336.78,ON,3,0,3199,ON,ADA
12990,433,TERANG,144.79,203.15,248,120.05,83.1,16.79,1,0,1,0,0,0,400.49,ON,3,0,3229,ON,ADA
13020,434,TERANG,144.83,202.81,244,120.22,82.59,16.09,1,0,1,0,0,0,324.23,ON,3,0,3259,ON,TIDAK ADA
13050,435,TERANG,144.72,203.43,247,119.95,83.48,15.83,1,0,1,0,0,0,189.95,ON,2,0,3289,ON,TIDAK ADA
13080,436,TERANG,144.72,203.79,247,119.92,83.87,15.63,1,0,1,0,0,0,239.3,ON,3,0,3319,ON,TIDAK ADA
13110,437,TERANG,144.74,203.56,243,120.08,83.48,15.41,1,0,1,0,0,0,252.22,ON,3,0,3349,ON,TIDAK ADA
13140,438,TERANG,144.72,203.45,250,119.83,83.61,16.02,1,0,1,0,0,0,253.78,ON,3,0,3379,ON,TIDAK ADA
13170,439,TERANG,144.69,203.81,247,119.95,83.86,15.79,1,0,1,0,0,0,388.61,ON,3,0,3409,ON,ADA
13200,440,TERANG,144.7,203.54,245,119.93,83.61,14.92,1,0,1,0,0,0,304.63,ON,3,0,3439,ON,ADA
13230,441,TERANG,144.7,203.69,245,119.99,83.69,14.87,1,0,1,0,0,0,143.06,ON,3,0,3469,ON,ADA
13260,442,TERANG,144.69,203.37,245,119.95,83.42,16.29,1,0,1,0,0,0,188.86,ON,3,0,3499,ON,ADA
13290,443,TERANG,144.69,203.01,246,119.23,83.78,16.13,1,0,1,0,0,0,373.48,ON,3,0,3529,ON,ADA
13320,444,TERANG,144.66,203.53,245,119.44,84.09,16,1,0,1,0,0,0,345.31,ON,3,0,3559,ON,ADA
13350,445,TERANG,144.68,203.04,245,119.23,83.81,15.92,1,0,1,0,0,0,340.54,ON,3,0,3589,ON,ADA
13380,446,TERANG,144.68,203.23,245,118.88,84.35,15.67,1,0,1,0,0,0,410.32,ON,3,0,3619,ON,ADA
13410,447,TERANG,144.65,203.14,242,115,88.14,16.02,1,0,1,0,0,0,269.56,ON,3,0,3649,ON,ADA
13440,448,TERANG,144.63,203.4,246,119.45,83.95,15.84,1,0,1,0,0,0,304.44,ON,3,0,3679,ON,TIDAK ADA
13470,449,TERANG,144.52,203.17,246,119.58,83.59,16.27,1,0,1,0,0,0,149.04,ON,3,0,3709,ON,TIDAK ADA
13500,450,TERANG,144.44,203.38,245,119.66,83.72,15.73,1,0,1,0,0,0,274.57,ON,3,0,3739,ON,TIDAK ADA
13530,451,TERANG,144.48,203.57,246,119.68,83.9,15.6,1,0,1,0,0,0,227.05,ON,3,0,3769,ON,TIDAK ADA
13560,452,TERANG,144.44,203.21,246,119.53,83.68,16,1,0,1,0,0,0,336.78,ON,3,0,3799,ON,TIDAK ADA
13590,453,TERANG,144.59,202.34,247,118.12,84.23,16.4,1,0,1,0,0,0,264.71,ON,3,0,3829,ON,ADA
13620,454,TERANG,144.57,202.16,248,117.91,84.25,17.42,1,0,1,0,0,0,333.93,ON,3,0,3859,ON,ADA
13650,455,TERANG,144.6,201.63,248,113.54,88.09,17.1,1,0,1,0,0,0,275.83,ON,3,0,3889,ON,ADA
13680,456,TERANG,144.55,200.33,245,111.2,89.13,17.32,1,0,1,0,0,0,418.56,ON,3,0,3919,ON,ADA
13710,457,TERANG,144.56,195.35,242,109.8,85.56,18.94,1,0,1,0,0,0,309.24,ON,3,0,3949,ON,ADA
13740,458,TERANG,144.23,196.08,246,109.08,86.99,18.43,1,0,1,0,0,0,273.4,ON,3,0,3979,ON,ADA
13770,459,TERANG,144.56,0,0,0,0,0,-1,1,1,0,0,0,423.22,ON,3,0,4009,ON,ADA
13800,460,TERANG,144.55,201.01,248,113.51,87.5,17.15,1,0,1,0,0,0,446.44,ON,3,0,4039,ON,ADA
13830,461,TERANG,144.3,200.42,250,112.68,87.74,16.34,1,0,1,0,0,0,312.93,ON,3,0,4069,ON,TIDAK ADA
13860,462,TERANG,144.26,201.41,248,115,86.4,17.09,1,0,1,0,0,0,404.15,ON,3,0,4099,ON,TIDAK ADA
13890,463,TERANG,144.28,201.39,249,116.81,84.59,16.47,1,0,1,0,0,0,408.06,ON,3,0,4129,ON,TIDAK ADA
13920,464,TERANG,144.31,202.07,251,117.33,84.74,17.34,1,0,1,0,0,0,153.34,ON,3,0,4159,ON,ADA
13950,465,TERANG,143.92,200.99,248,116.97,84.02,15.75,1,0,1,0,0,0,282.66,ON,3,0,4189,ON,ADA
13980,466,TERANG,144.01,200.57,248,112.98,87.59,18.57,1,0,1,0,0,0,427.75,ON,3,0,4219,ON,ADA
14010,467,TERANG,143.98,200.79,247,114.29,86.51,16.52,1,0,1,0,0,0,363.11,ON,3,0,4249,ON,TIDAK ADA
14040,468,TERANG,144.1,201.42,247,115.63,85.78,16.81,1,0,1,0,0,0,163.93,ON,3,0,4279,ON,TIDAK ADA
14070,469,TERANG,144.28,201.22,247,116.32,84.9,16.58,1,0,1,0,0,0,204.95,ON,3,0,4309,ON,TIDAK ADA
14100,470,TERANG,144.19,201.31,249,117.08,84.22,18.31,1,0,1,0,0,0,291.21,ON,3,0,4339,ON,TIDAK ADA
14130,471,TERANG,144.38,202.96,249,118.6,84.36,15.83,1,0,1,0,0,0,353.82,ON,3,0,4369,ON,TIDAK ADA
14160,472,TERANG,144.38,203.64,248,118.97,84.67,15.12,1,0,1,0,0,0,196.81,ON,3,0,4399,ON,TIDAK ADA
14190,473,TERANG,144.38,203.34,247,118.91,84.43,15.59,1,0,1,0,0,0,198.79,ON,3,0,4429,ON,TIDAK ADA
14220,474,TERANG,144.39,203.24,249,118.87,84.37,15.75,1,0,1,0,0,0,284.75,ON,3,0,4459,ON,TIDAK ADA
14250,475,TERANG,144.44,203.56,250,119,84.56,15.98,1,0,1,0,0,0,410.77,ON,3,0,4489,ON,TIDAK ADA
14280,476,TERANG,144.44,203.32,248,119.03,84.29,15.85,1,0,1,0,0,0,279.08,ON,3,0,4519,ON,TIDAK ADA
14310,477,TERANG,144.7,202.91,246,119.71,83.19,16.14,1,0,1,0,0,0,126.86,ON,3,0,4549,ON,TIDAK ADA
14340,478,TERANG,144.71,202.69,246,119.71,82.98,16.35,1,0,1,0,0,0,365.91,ON,3,0,4579,ON,TIDAK ADA
14370,479,TERANG,144.86,202.88,247,119.75,83.13,16.13,1,0,1,0,0,0,107.83,ON,0,1,4609,ON,TIDAK ADA
14400,480,TERANG,144.97,202.67,247,119.76,82.91,16.77,1,0,1,0,0,0,216.32,ON,3,0,4639,ON,TIDAK ADA
14430,481,TERANG,145.13,202.73,247,119.93,82.8,16.16,1,0,1,0,0,0,200.41,ON,3,0,4669,ON,TIDAK ADA
14460,482,TERANG,144.77,202.75,247,119.84,82.91,16.84,1,0,1,0,0,0,305.15,ON,3,0,4699,ON,TIDAK ADA
14490,483,TERANG,144.9,203.05,246,119.72,83.33,16.38,1,0,1,0,0,0,102.49,ON,0,1,4729,ON,TIDAK ADA
14520,484,TERANG,144.99,202.75,243,119.81,82.94,15.89,1,0,1,0,0,0,195.94,ON,3,0,4759,ON,TIDAK ADA
14550,485,TERANG,144.74,202.75,248,119.76,82.99,15.78,1,0,1,0,0,0,143.47,ON,1,0,4789,ON,TIDAK ADA
14580,486,TERANG,144.77,202.66,244,119.62,83.04,16.25,1,0,1,0,0,0,201.21,ON,3,0,4819,ON,TIDAK ADA
14610,487,TERANG,145.14,203.31,246,119.29,84.03,16.59,1,0,1,0,0,0,297.13,ON,3,0,4849,ON,TIDAK ADA
14640,488,TERANG,144.96,203.56,246,119.33,84.23,16.51,1,0,1,0,0,0,333.85,ON,3,0,4879,ON,TIDAK ADA
14670,489,TERANG,144.95,203.68,246,119.37,84.31,16.66,1,0,1,0,0,0,302.68,ON,3,0,4909,ON,TIDAK ADA
14700,490,TERANG,144.95,203.31,246,119.32,84,16.49,1,0,1,0,0,0,273.06,ON,3,0,4939,ON,TIDAK ADA
14730,491,TERANG,144.95,203.11,246,119.23,83.88,16.96,1,0,1,0,0,0,208.71,ON,3,0,4969,ON,TIDAK ADA
14760,492,TERANG,144.96,203.41,246,119.28,84.13,16.75,1,0,1,0,0,0,199.29,ON,3,0,4999,ON,TIDAK ADA
14790,493,TERANG,144.82,203.47,246,119.31,84.15,16.2,1,0,1,0,0,0,196.15,ON,3,0,5029,ON,TIDAK ADA
14820,494,TERANG,145.01,203.24,247,119.27,83.97,15.77,1,0,1,0,0,0,140.17,ON,3,0,5059,ON,TIDAK ADA
14850,495,TERANG,145.12,203.38,246,119.4,83.98,16.67,1,0,1,0,0,0,185.52,ON,3,0,5089,ON,TIDAK ADA
14880,496,TERANG,145.22,203.21,246,119.33,83.88,16.68,1,0,1,0,0,0,178.49,ON,3,0,5119,ON,TIDAK ADA
14910,497,TERANG,145.22,203.53,246,119.37,84.17,17.24,1,0,1,0,0,0,221.76,ON,3,0,5149,ON,TIDAK ADA
14940,498,TERANG,145.28,203.65,246,119.48,84.16,17.31,1,0,1,0,0,0,158.18,ON,3,0,5179,ON,TIDAK ADA
14970,499,TERANG,145.21,203.53,246,119.57,83.96,17.6,1,0,1,0,0,0,223.26,ON,3,0,5209,ON,TIDAK ADA
15000,500,TERANG,145.16,203.67,246,119.7,83.97,17.44,1,0,1,0,0,0,153.61,ON,3,0,5239,ON,TIDAK ADA
15030,501,TERANG,145.29,203.51,246,119.64,83.87,17.12,1,0,1,0,0,0,251.66,ON,3,0,5269,ON,TIDAK ADA
15060,502,TERANG,145.17,203.31,247,119.5,83.81,17.65,1,0,1,0,0,0,142.94,ON,3,0,5299,ON,TIDAK ADA
15090,503,TERANG,145.24,203.66,245,119.58,84.08,16.91,1,0,1,0,0,0,342.63,ON,3,0,5329,ON,TIDAK ADA
15120,504,TERANG,145.09,203.63,247,119.62,84.01,17.55,1,0,1,0,0,0,259.67,ON,3,0,5359,ON,TIDAK ADA
15150,505,TERANG,145.33,203.23,246,119.51,83.73,17.41,1,0,1,0,0,0,140.83,ON,1,0,5389,ON,TIDAK ADA
15180,506,TERANG,145.21,203.43,246,119.3,84.13,17.33,1,0,1,0,0,0,136.9,ON,2,0,5419,ON,TIDAK ADA
15210,507,TERANG,145.41,203.04,249,119.18,83.86,16.56,1,0,1,0,0,0,323.97,ON,3,0,5449,ON,TIDAK ADA
15240,508,TERANG,145.27,203.62,248,119.29,84.33,15.64,1,0,1,0,0,0,249.06,ON,3,0,5479,ON,TIDAK ADA
15270,509,TERANG,145.4,203.6,249,119.44,84.17,16.4,1,0,1,0,0,0,187.51,ON,3,0,5509,ON,TIDAK ADA
15300,510,TERANG,145.4,203.59,248,119.41,84.18,16.06,1,0,1,0,0,0,120.78,ON,3,0,5539,ON,TIDAK ADA
15330,511,TERANG,145.36,203.22,248,119.19,84.03,16.46,1,0,1,0,0,0,346.75,ON,3,0,5569,ON,TIDAK ADA
15360,512,TERANG,145.2,203.48,249,119.37,84.1,16.37,1,0,1,0,0,0,168.94,ON,3,0,5599,ON,TIDAK ADA
15390,513,TERANG,145.12,203.52,249,119.29,84.23,16.09,1,0,1,0,0,0,234.61,ON,3,0,5629,ON,TIDAK ADA
15420,514,TERANG,145.02,203.38,249,119.3,84.08,17.21,1,0,1,0,0,0,186.81,ON,3,0,5659,ON,TIDAK ADA
15450,515,TERANG,145.15,203.23,248,119.2,84.03,16.09,1,0,1,0,0,0,173.67,ON,3,0,5689,ON,TIDAK ADA
15480,516,TERANG,145.29,203.34,248,119.34,84,16.08,1,0,1,0,0,0,192.65,ON,3,0,5719,ON,TIDAK ADA
15510,517,TERANG,145.31,202.68,248,119.53,83.14,17.17,1,0,1,0,0,0,174.1,ON,3,0,5749,ON,TIDAK ADA
15540,518,TERANG,145.04,202.87,248,119.59,83.28,16.94,1,0,1,0,0,0,103.42,ON,0,1,5779,ON,TIDAK ADA
15570,519,TERANG,145.27,202.67,247,119.58,83.09,16.82,1,0,1,0,0,0,241.25,ON,3,0,5809,ON,TIDAK ADA
15600,520,TERANG,145.32,202.54,247,119.47,83.08,17.28,1,0,1,0,0,0,199.11,ON,3,0,5839,ON,TIDAK ADA
15630,521,TERANG,144.92,202.53,247,119.48,83.05,17.69,1,0,1,0,0,0,144.23,ON,1,0,5869,ON,TIDAK ADA
15660,522,TERANG,145.14,202.7,248,119.49,83.21,17.13,1,0,1,0,0,0,177.34,ON,3,0,5899,ON,TIDAK ADA
15690,523,TERANG,145.15,202.8,247,119.63,83.17,16.85,1,0,1,0,0,0,286.79,ON,3,0,5929,ON,TIDAK ADA
15720,524,TERANG,145,202.54,248,119.47,83.07,17.23,1,0,1,0,0,0,151.74,ON,3,0,5959,ON,TIDAK ADA
15750,525,TERANG,144.64,202.83,248,119.58,83.25,17.08,1,0,1,0,0,0,145.66,ON,1,0,5989,ON,ADA
15780,526,TERANG,144.57,201.87,242,118.54,83.33,16.51,1,0,1,0,0,0,232.14,ON,3,0,6019,ON,ADA
15810,527,TERANG,144.13,202.41,245,118.88,83.53,16.22,1,0,1,0,0,0,246.88,ON,3,0,6049,ON,ADA
15840,528,TERANG,144.29,202.62,244,118.96,83.66,16.07,1,0,1,0,0,0,237.29,ON,3,0,6079,ON,ADA
15870,529,TERANG,144.32,202.76,246,119.21,83.55,16.04,1,0,1,0,0,0,284.98,ON,3,0,6109,ON,ADA
15900,530,TERANG,144.52,202.67,242,119.07,83.6,15.95,1,0,1,0,0,0,185.42,ON,3,0,6139,ON,ADA
15930,531,TERANG,144.1,202.47,243,119.2,83.27,16.24,1,0,1,0,0,0,275.21,ON,3,0,6169,ON,ADA
15960,532,TERANG,144.22,202.7,244,119.14,83.55,15.89,1,0,1,0,0,0,321.99,ON,3,0,6199,ON,ADA
15990,533,TERANG,143.8,202.49,245,119.22,83.26,16.23,1,0,1,0,0,0,324.72,ON,3,0,6229,ON,ADA
16020,534,TERANG,143.83,202.62,244,119.1,83.52,16.27,1,0,1,0,0,0,275.45,ON,3,0,6259,ON,ADA
16050,535,TERANG,144.12,202.45,245,119.12,83.33,16.35,1,0,1,0,0,0,348.2,ON,3,0,6289,ON,ADA
16080,536,TERANG,143.77,203.7,247,120.65,83.06,16.09,1,0,1,0,0,0,117.09,ON,0,1,6319,ON,ADA
16110,537,TERANG,143.58,203.76,247,120.73,83.02,16.36,1,0,1,0,0,0,362.16,ON,3,0,6349,ON,ADA
16140,538,TERANG,143.74,203.58,247,120.76,82.82,16.55,1,0,1,0,0,0,367.7,ON,3,0,6379,ON,ADA
16170,539,TERANG,143.79,203.81,248,120.73,83.08,16.36,1,0,1,0,0,0,187.14,ON,3,0,6409,ON,ADA
16200,540,TERANG,143.82,203.81,248,120.84,82.97,16.56,1,0,1,0,0,0,249.59,ON,3,0,6439,ON,ADA
16230,541,TERANG,143.9,203.93,247,120.76,83.17,16.8,1,0,1,0,0,0,187.75,ON,3,0,6469,ON,ADA
16260,542,TERANG,144.18,203.93,247,120.9,83.03,15.8,1,0,1,0,0,0,194.54,ON,3,0,6499,ON,ADA
16290,543,TERANG,143.81,203.89,247,120.79,83.11,16,1,0,1,0,0,0,261.4,ON,3,0,6529,ON,ADA
16320,544,TERANG,144.22,203.88,247,120.88,82.99,15.96,1,0,1,0,0,0,77.21,ON,0,2,6559,ON,ADA
16350,545,TERANG,144.23,203.56,249,120.74,82.82,16.6,1,0,1,0,0,0,83.91,ON,0,2,6589,ON,ADA
16380,546,TERANG,144.32,202.94,248,119.18,83.76,17.47,1,0,1,0,0,0,289.63,ON,3,0,6619,ON,ADA
16410,547,TERANG,144.25,202.81,249,119.28,83.52,17.7,1,0,1,0,0,0,202.84,ON,3,0,6649,ON,ADA
16440,548,TERANG,144.28,202.81,247,119.2,83.61,17.11,1,0,1,0,0,0,268.66,ON,3,0,6679,ON,ADA
16470,549,TERANG,144.23,203.02,248,119.04,83.98,17.01,1,0,1,0,0,0,190.38,ON,3,0,6709,ON,ADA
16500,550,TERANG,144.23,202.87,249,119.49,83.38,17.52,1,0,1,0,0,0,178.35,ON,3,0,6739,ON,ADA
16530,551,TERANG,144.25,202.98,248,119.53,83.45,17.33,1,0,1,0,0,0,204.55,ON,3,0,6769,ON,ADA
16560,552,TERANG,144.25,202.88,248,119.37,83.51,17.26,1,0,1,0,0,0,260.75,ON,3,0,6799,ON,ADA
16590,553,TERANG,144.25,202.96,248,119.38,83.58,17.02,1,0,1,0,0,0,254.38,ON,3,0,6829,ON,ADA
16620,554,TERANG,144.14,203.81,247,120.42,83.38,15.92,1,0,1,0,0,0,378.13,ON,3,0,6859,ON,ADA
16650,555,TERANG,144.16,203.53,248,120.35,83.18,16.3,1,0,1,0,0,0,317.25,ON,3,0,6889,ON,TIDAK ADA
16680,556,TERANG,144.25,203.53,248,120.38,83.15,16.29,1,0,1,0,0,0,239.25,ON,3,0,6919,ON,ADA
16710,557,TERANG,144.2,203.35,248,120.25,83.1,16.31,1,0,1,0,0,0,157.73,ON,3,0,6949,ON,TIDAK ADA
16740,558,TERANG,144.09,203.52,247,120.24,83.28,15.67,1,0,1,0,0,0,105.87,ON,0,1,6979,ON,TIDAK ADA
16770,559,TERANG,144.19,203.64,248,120.37,83.27,15.92,1,0,1,0,0,0,173.86,ON,3,0,7009,ON,TIDAK ADA
16800,560,TERANG,144.19,203.74,248,120.39,83.35,16.05,1,0,1,0,0,0,244.61,ON,3,0,7039,ON,TIDAK ADA
16830,561,TERANG,144.02,203.7,247,120.4,83.3,16.14,1,0,1,0,0,0,201.05,ON,3,0,7069,ON,TIDAK ADA
16860,562,TERANG,144.11,203.59,248,120.2,83.39,15.96,1,0,1,0,0,0,136.43,ON,3,0,7099,ON,TIDAK ADA
16890,563,TERANG,144.02,203.63,248,120.32,83.31,16.23,1,0,1,0,0,0,290.3,ON,3,0,7129,ON,TIDAK ADA
16920,564,TERANG,143.89,203.73,249,119.8,83.94,17.62,1,0,1,0,0,0,243.7,ON,3,0,7159,ON,TIDAK ADA
16950,565,TERANG,143.77,203.6,249,119.95,83.65,18.07,1,0,1,0,0,0,284.15,ON,3,0,7189,ON,TIDAK ADA
16980,566,TERANG,143.9,203.71,250,119.85,83.86,17.55,1,0,1,0,0,0,212.07,ON,3,0,7219,ON,TIDAK ADA
17010,567,TERANG,143.91,203.89,249,119.93,83.96,18,1,0,1,0,0,0,301.37,ON,3,0,7249,ON,TIDAK ADA
17040,568,TERANG,142.98,203.73,248,119.81,83.92,17.91,1,0,1,0,0,0,357.66,ON,3,0,7279,ON,TIDAK ADA
17070,569,TERANG,142.61,203.56,249,119.54,84.02,18.12,1,0,1,0,0,0,336.54,ON,3,0,7309,ON,TIDAK ADA
17100,570,TERANG,142.34,203.52,249,119.63,83.89,18.3,1,0,1,0,0,0,156.17,ON,3,0,7339,ON,TIDAK ADA
17130,571,TERANG,142.28,203.55,249,119.53,84.02,18.26,1,0,1,0,0,0,143.43,ON,3,0,7369,ON,TIDAK ADA
17160,572,TERANG,142.24,203.39,249,119.46,83.93,18.01,1,0,1,0,0,0,227.46,ON,3,0,7399,ON,TIDAK ADA
17190,573,TERANG,141.66,203.26,249,119.58,83.68,18.26,1,0,1,0,0,0,110.84,ON,0,1,7429,ON,TIDAK ADA
17220,574,TERANG,141.98,200.86,247,117.75,83.12,16.61,1,0,1,0,0,0,149.72,ON,3,0,7459,ON,TIDAK ADA
17250,575,TERANG,141.98,200.93,247,117.92,83.01,16.74,1,0,1,0,0,0,412.48,ON,3,0,7489,ON,TIDAK ADA
17280,576,TERANG,142,201.04,247,117.92,83.12,16.69,1,0,1,0,0,0,258.95,ON,3,0,7519,ON,TIDAK ADA
17310,577,TERANG,141.96,200.87,246,117.81,83.06,16.5,1,0,1,0,0,0,83.63,ON,0,1,7549,ON,TIDAK ADA
17340,578,TERANG,141.95,200.91,246,117.98,82.92,16.56,1,0,1,0,0,0,91.53,ON,0,1,7579,ON,TIDAK ADA
17370,579,TERANG,141.98,201.14,247,117.93,83.21,15.98,1,0,1,0,0,0,144.6,ON,3,0,7609,ON,TIDAK ADA
17400,580,TERANG,141.97,201.21,247,118.06,83.14,15.75,1,0,1,0,0,0,136.77,ON,3,0,7639,ON,TIDAK ADA
17430,581,TERANG,141.96,201.07,246,118.02,83.05,15.96,1,0,1,0,0,0,148.75,ON,3,0,7669,ON,TIDAK ADA
17460,582,TERANG,141.97,201.05,247,117.92,83.13,15.85,1,0,1,0,0,0,238.59,ON,3,0,7699,ON,TIDAK ADA
17490,583,TERANG,142,201.07,245,118.15,82.92,16.22,1,0,1,0,0,0,182.97,ON,3,0,7729,ON,ADA
17520,584,TERANG,142.02,200.65,244,118.08,82.57,15.9,1,0,1,0,0,0,70.58,ON,0,2,7759,ON,ADA
17550,585,TERANG,141.76,199.85,246,117.98,81.87,16.47,1,0,1,0,0,0,298.44,ON,3,0,7789,ON,ADA
17580,586,TERANG,141.77,200.14,247,118.14,82,15.74,1,0,1,0,0,0,201.43,ON,3,0,7819,ON,ADA
17610,587,TERANG,141.76,200.34,247,118.17,82.17,16.3,1,0,1,0,0,0,277.78,ON,3,0,7849,ON,ADA
17640,588,TERANG,141.75,200.3,247,118.14,82.15,16.07,1,0,1,0,0,0,117.21,ON,0,1,7879,ON,ADA
17670,589,TERANG,141.78,199.98,247,118.07,81.91,16.15,1,0,1,0,0,0,270.91,ON,3,0,7909,ON,ADA
